ABN	Charity Name
12618317229	Fibromyalgia ME/CFS Gold Coast Support Group Inc
12620126779	St Andrews Presbyterian Church Miles
12620712987	Connextions Limited
12621755468	Foundation #1 Limited
12622298104	National Aboriginal and Torres Strait Islander Leadership in Mental Health Ltd
12622998386	Northern Illawarra Meals On Wheels Inc
12623134887	AUS Education Foundation Limited
12624115927	The Trustee For The Hart Family Perpetual Trust
12624369560	Galangoor Duwulami Aboriginal and Torres Strait Islander Corporation (Primary Health Care Service)
12624622836	The Trustee For The Anglican Diocese Of Melbourne Aborigines' Trust Fund
12625818439	Family Centred Ltd
12627196249	Type 1 Diabetes Learning Centre Limited
12628946681	AAFIE FOUNDATION LTD
12629336269	MATILDA LEGAL LIMITED
12633397172	THE PLACE OF KEEPING LTD
12635905305	THE CROSS LTD.
12637061245	Pojulu Community Association
12638089513	ACTISEEKS LIMITED
12641163317	Scottsdale Catholic Parish
12643602869	U3A Croydon Inc
12644499043	MEUNASAH ACEH LTD
12645166909	SUPPORT 4 EMPLOYMENT LIMITED
12645424862	GHD FOUNDATION LIMITED
12645604682	YOUTH SOCIAL SUPPORT (YSS) FOUNDATION LTD.
12646044000	GREY NEW LTD
12646377497	BANGALOW FILM FESTIVAL LIMITED
12647648933	ATHOC Foundation
12647694568	THE MSH AFFECT LTD
12648296771	GAMES FOR CHANGE ASIA-PACIFIC PTY. LTD.
12649118025	MANY NATIONS LIMITED
12650045453	PASS TO ME LIMITED
12650716144	CENTRAL SERVICE OFFICE VICTORIA LTD.
12650790270	International Association Of Chiron Healers Incorporated
12650949947	PERTHSTARS LIMITED
12651250166	Fight for Connar Inc.
12651710824	CATHOLICCARE NT RESOURCES LIMITED
12652118691	JOURNEY AUSTRALIA LTD
12652880987	THRIVING COMMUNITIES FOUNDATION LTD
12652936877	SAFE PLACES FOR CHILDREN (NSW) LIMITED
12653756597	SUSAN MCKINNON CHARITABLE FOUNDATION LTD
12654804338	Jirrajun Trust
12655328327	St Leonards Japanese Congregation of Jehovah's Witnesses
12655809073	REGIONAL ART VAULT LTD
12655908104	The Anglican Parish Of The Lower Macleay
12657547975	Uca - Parish Of Auburn
12658211959	SA OPERA FOUNDATION LIMITED
12659071979	Anglican Parish Of Fremantle
12659469922	CARE 4 ANIMALS PTY LTD
12659477973	Nagle College
12659919909	VETERINARY AND COMMUNITY CARE LTD
12660020155	AKAAL SHAOUNI LIMITED
12660109104	The Trustee For The Ara Research Trust
12673982163	Estella Public School Parents & Citizens Association
12678066895	Trustee Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For Rosary Primary Watson Parents & Friends Association
12681013870	Roseville P & C Kids Care Association
12686376167	Lismore Congregation of Jehovahs Witnesses
12686446556	Sydney Chinese School Trust
12687887276	Experience Life
12689322721	Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra & Goulburn As Trustees For The Chancery Office
12690743612	MORTH SMOONI JACOBITE SYRIAN ORTHODOX CHURCH INC
12692681742	Coolah District Development Group Incorporated
12694715490	Big Love Foundation Inc
12696044171	Indooroopilly Chamber Orchestra
12701325101	Windsor Public School P&C Association
12702586097	Solomon Family Charitable Trust
12705303491	West Coast Youth Connection Incorporated
12705500532	Catholic Parish Of The Good Shepherd Plumpton
12709300771	Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For The Catholic Parish Of Cooma
12712340884	Cedar Grove Landcare Inc
12716912401	Catholic Education Office Warragul
12718158051	Valleys Housing Association Incorporated
12726198672	St Stephens Anglican Church Belmont
12726907859	Bundeena Pre School
12727032594	Karnte Aboriginal Corporation
12738533725	Australian Endocrine Surgeons
12748977994	The Trustee For The Anne Maree And Bernard Myles Quinn Memorial Trust Fund
12749683753	Poets Grove Family And Children's Centre Inc.
12751700707	Alofa Connections Incorporated
12754128450	The Trustee For Victorian Farmers Federation Scholarship Fund
12760481280	Partisans Australia Inc.
12760745982	South Australian Catholic Secondary Schools Girls Sports Association Incorporated
12763399779	Dundas-Strathfield Gospel Trust
12768644881	Leading Age Services Queensland Ltd
12768976538	St Bernadettes Catholic Church North Sunshine
12776097518	The Trustee For The Neilson Foundation
12781391829	Baha'i Community of Moreland
12794493795	WURRUK COMMUNITY HOUSE INC
12795173440	Floraville P S P&C Association
12798787546	Namunidjbuk Aboriginal Corporation
12800347514	Taringa History Group
12807568469	The Humble Mission of Melbourne Incorporated
12807917579	SEA-Legal Charity
12808609822	Dayspring Evangelistic World Outreach
12811956051	Aboriginal Evangelical Church Eden
12812032013	The Rotary Club Of Kidman Park Charitable Trust Inc
12812876885	Ruse Public School P&C Association
12817570771	THE TRUSTEE FOR KEN AND CAROL KLOOGER FAMILY FOUNDATION
12819928238	TOUR DE CHOICES
12819979117	Iwiri Aboriginal Corporation
12827809009	Uca - Pine Rivers
12828054185	The Security Society of UNSW
12832689950	Yirara College Of The Finke River Mission Inc
12836028635	Oasis Baptist Church Independent
12838505432	St Dominics College
12842417947	Gosford Gospel Trust
12845218134	The Trustee For Julian Zahara Memorial Fund
12845268429	Kindilan Foundation PTY LTD
12849401827	The Marin Charitable Trust
12850816238	The Corp Of The T/Tees Of The Order Of The Sisters Of The Presentation In Qld
12860403161	Oran Park Anglican College Parents' And Friends' Association
12866122079	Fleurieu Assembly Of God
12873139250	The Bible Museum
12875765194	St Josephs Gladstone School Board
12886519613	The Trustee For Australian Wool Education Trust
12887524710	St Andrews Uniting Church South Turramurra
12894564452	Sunnybank Congregation of Jehovah's Witnesses
12899650372	AGH Ministries Incorporated
12901922092	Gunggandji PBC Aboriginal Corporation RNTBC
12902533593	The Mount Gambier And Districts Ministers Association
12902568434	Our Lady Chin Community
12907996697	Al Sadiq College Ltd
12908506960	Church Property Trust - Shellharbour (Bush Estate) Var Of Trusts Ordinance 1986
12911402807	Coorparoo Congregation of Jehovah's Witnesses
12921460377	Country Home Advocacy Project Inc
12922838501	Halls Head Congregation of Jehovah's Witnesses
12931150974	The Montebello Foundation
12933692015	Concord Kindergarten Association
12933982669	Jesse Cox Audio Fellowship Incorporated
12936896218	Casino Community Men's Shed Incorporated
12937007528	The Corporation Of The Synod Of The Diocese Of Brisbane
12954150142	The Corporation Of The Synod Of The Diocese Of Brisbane
12960172281	SMEAC INC
12960738028	Uca - Dingee
12964628145	PEBL-K Inc
12966768575	Uca - Berriwillock
12976508912	Harold and Marie McIlwain Foundation
12977038204	Inspirit Dynamics Incorporated
12977134739	Kadjina Community Inc
12977407963	The Trustee For The Rix Foundation
12985134979	South Camberwell Uniting Church Gospel Hall
12985332280	Amal Youssef Foundation Inc.
12989192939	Warnbro Congregation of Jehovah's Witnesses
12994097252	Townsville Dementia Support Group Inc.
13000864077	NATURAL AREAS PTY LTD
13001673267	Finding Yellow Limited
13002794318	Eca Training Pty. Limited
13002963171	St Andrew's College Foundation Ltd
13003396521	S'Antonio Da Padova Protettore Di Poggioreale Sydney Nursing Home Limited
13004056660	Trinity Grammar School Kew
13004635821	The George Hicks Foundation Ltd.
13004644650	The Roman Catholic Bishop Of Geraldton Rangeway P Arish
13005235647	North-Eastern Montessori School Association
13005477038	Reachout Enterprises Ltd
13009484119	Fahan Properties Limited
13010463760	The Children's Connection Ltd
13012989761	Early Childhood Management Services Inc
13016628724	St Martins Parish School Board
13018177589	The Trustee For Price Coulsell Wilson Fund
13029301649	Birkdale Baptist Church
13030963942	Food And Beverage Development Fund Sa Inc
13039386943	Australian National University Student Media
13047301275	The Trustee For The Hawkesbury Living Cancer Trust
13053503607	Bendemeer Pre School Inc
13055077237	Ivanhoe Grammar School - Friends of Plenty Performing Arts
13060603775	Everlasting Light Worship Centre
13062013343	Hornsby Ku-Ring-Gai Ryde Division Of General Practice Ltd
13062453826	Mackillop College - Bathurst
13067457687	Smithfield Public School P&C Assn
13067597747	Glen Innes Pre-School Association Incorporated
13068105213	Catholic Parish Of Mary Mother Of The Church Macquarie Fields
13068752214	ACHA FPH Property Pty Ltd
13070528716	The Trustee For Estate J J Gardiner
13070898648	GREEK ORTHODOX ARCHDIOCESE OF AUSTRALIA CONSOLIDATED TRUST PARISH OF ST JOHNS NORTH CARLTON
13079007613	Kuditj Pty Ltd
13080037538	Job Futures Ltd
13081056902	Jubilee Christian College Limited
13082367638	AG Leech Kindergarten Inc
13083011858	Rippon Lea Endowment Fund Ltd
13086443910	St Barnabas Church Of Englandoberon NSW
13087426828	Australian Montessori Teacher Education Foundation Limited
13087510232	National Ethnic Disability Alliance Inc
13089435931	The Trustee For Richard Pratt Fellowships In Prostate Cancer
13090928895	Trustees of the Daughters of Charity of Saint Vincent De Paul
13091830561	H.F. RADIO CLUB INCORPORATED
13094186877	Playgroup Victoria Inc.
13097832909	Harmony- The Dombroski Foundation Limited
13102444557	Australian Pro Bono Centre
13103212281	THE TRUSTEE FOR THE DOROTHY LEVIEN FOUNDATION
13103345213	The Russian Imperial Order of Saint Michael Archangel
13103896920	Engineers Without Borders Australia Ltd
13104553808	Seventh-Day Adventist Church (Western Australian Conference) Limited
13105462272	Reformed Presbyterian Church Of Australia - Mckinnon
13105753785	Bawrunga Aboriginal Medical Service
13106906496	Seventh-Day Adventist Schools (Northern Australia) Limited
13107200877	Hunters Hill Rotary Youth Foundation Pty Ltd
13108567736	Bairnsdale Presbyterian Church
13110446709	Quest Foundation Inc
13116093004	HousingFirst Ltd
13116637269	I AM HUMANITY PROJECTS INCORPORATED
13119189040	Anglican Parish Of Forrestfield Wattle Grove
13120671674	Swara-Laya Fine Arts Society Inc
13120698479	St Philips Anglican Church Turramurra South
13121989080	Aged Care Services 16 (Millward) Pty Ltd
13123329220	RURAL SKILLS AUSTRALIA LIMITED
13125469812	Backstage Incorporated
13133171643	Northside Community Church
13136566051	Somali Welfare and Cultural Centre Incorporated
13136824392	Bass Coast Landcare Network Inc
13137106088	Climate Change Equity
13141224328	Platypus Lodge Co-Op Ltd
13141271481	Bpm Link
13146413809	Aboriginal Carbon Fund Limited
13146653143	SRC Legal Service Pty Ltd
13148432583	Peter Lehmann Arts and Education Trust
13149988447	Lifting The Spirit
13150947827	Safely Pty Ltd
13152139008	Anglican Parish Of Hamilton
13155355685	Australian Access Federation Limited
13157810083	United For Human Rights Ltd.
13159400810	Beacon Community Connections Inc
13160688077	Australian National Development Index Limited
13165289261	Kenya Wildlife Foundation Australia Limited
13167036744	The Roman Catholic Archbishop Of Perth Kalgoorlie-Boulder Parish
13168441943	Racing Hearts Therapy Incorporated
13176354784	Baptist Church Tent Hill Gatton
13180054038	Liverpool Congregation of Jehovah's Witnesses
13184196556	U BELONG HERE INCORPORATED
13189461567	HAY ANIMAL FARM AND RESCUE
13189934505	Walalakoo Aboriginal Corporation RNTBC
13204782021	Kangaroo Ground Presbyterian Church
13205151148	New Way Church
13207863255	Catholic Parish Of St Frances Xavier Centacare Ballina
13208083645	ANGLICAN PARISH OF TENNANT CREEK
13214315710	The Trustee For Anna White Trust For Bush Nursing In Austraila
13216207367	Right Track Services Inc.
13225292063	The Trustee For Ronald Gordon Bergstrom Est
13225703494	RESTORATION EMANUEL CHRISTIAN MINISTRY INC.
13226904929	Ardrossan Uniting Church
13234352593	Holyoake Alice Springs Inc
13235466548	Eastern Hills Community Church
13237869499	Koinonia Christian Academy Inc School
13238163460	GOSAC - GIVE OUR STRAYS A CHANCE
13240583211	St Albans Parish Corrimal
13249861679	Broken Hill & District Hearing Resource Centre Inc
13254622822	Murray Mallee General Practice Network Incorporated
13258460726	The trustee for the Melbourne Church of Christ Miscellaneous Trust
13261703296	Good Shepherd Parish
13261742722	Jubilee Primary School P&F Association
13262113275	Associated Peniel Ministries Australia Inc
13267538763	The Trustee For Convoy For Kids Sydney Foundation
13278852741	Dicker Harry Trust
13284093694	MELBOURNE CHINESE THEATRE INC.
13288179987	Murrayville Memorial Bush Nursing Hospital Incorporated
13291033283	Catholic Parish Of St Michaels Meadowbank
13306515493	Hedland Senior High School P&C Association Inc
13310092237	The Trustee For Erwin Vogt Foundation
13313875164	Iona Presentation College Asspa Committee
13314706375	Maple Foundation
13317461763	Jesus Youth Australia
13320346330	The Salvation Army (Sa) Property Trust
13325439421	Matraville Baptist Church
13335990038	Woden Seniors Incorporated
13340428767	Destiny Church
13348226983	ACT Shelter Association
13351382911	The Rothwell Wildlife Preservation Trust
13360589220	Project Pax for Veterans of Western Australia Inc.
13362411310	The Corporation Of The Synod Of The Diocese Of Brisbane
13364203224	DERRINALLUM RSL SUB-BRANCH PATRIOTIC FUND
13369391128	Linger Longer Country Common Equity Rental Co-Operative Ltd
13370145060	NORTH QUEENSLAND SIKH YOUTH INC.
13371873972	Church Of Christ Nambour
13373732474	Alt Association Inc
13376046482	Victorian Medical Women's Society
13382113021	Peel Volunteer Resource Center Inc
13382520396	The Trustee For Estate Fon Ah Mouy
13384362266	The Trustee For The Montessori Children's Foundation Scholarship Fund
13385003711	Church Of Christ Orange
13392123611	Wirn Wirn Dook Common Equity Rental Housing Co-Operative Ltd
13401935388	Light Of Life Ministries
13404468610	The Wishbone Foundation
13404700167	South Warrnambool Presbyterian Church
13404809878	Emerald Christian Assembly
13416277065	Boroondara General Cemetery
13419019806	Capricornia Training Company Ltd
13419027663	Kamilaroi Aboriginal Housing Aboriginal Corporation
13427301090	The Trustee For The Alan Missen Foundation
13429523492	The Trustee For Roffe-Silvester Trust
13430953536	St Brendan's Catholic Church - Cororooke
13432713088	Tjiwarl (Aboriginal Corporation) RNTBC
13432779189	Trustees Of The Vincentian Fathers
13432860438	GEELONG INTERFAITH NETWORK
13433292460	Society of Environmental Toxicology and Chemistry Asia-Pacific
13437124732	Mangroves Common Equity Rental Housing Co-operative Limited
13438908357	The Willochra Home Auxiliary
13439128909	Ipswich Community Charity Fund Inc
13439252451	New England Hacc Development Incorporated
13447096005	The Trustee For The Victorian Medical Radiation Practitioners Education Trust
13449670034	Vermont Uniting Church
13457661364	Brassall Uniting Church
13459158163	THE VACSEEN PROJECT INC
13460486859	Anglican Parish Of Sharkbay
13468620470	SUPER CRO
13474535770	NORTH RINGWOOD PLAYGROUP INC.
13476085624	Revival Centres International - Morwell
13477452288	Baptist Church Chinchilla
13477856743	Inverloch Jazz Festival Inc.
